Laptop Name,Link
"Dell Inspiron 3511
Processor
Intel Core i5-1135G7
Internal memory
16GB RAM
Video card
NVIDIA GeForce MX350
Display
15.6”, Full HD (1920 x 1080), IPS
Solid-state drive
512GB SSD
₹88400-23%
₹6886600
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/dell-inspiron-3511-665/
"ASUS ROG Zephyrus G14 GA401
Processor
AMD Ryzen 9 5900HS
Internal memory
16GB RAM
Video card
NVIDIA GeForce RTX 3050 Ti (Laptop, 75W)
Display
14.0″, WQHD (2560 x 1440), 120 Hz, IPS
Solid-state drive
1000GB SSD
₹194990-39%
₹11999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/asus-rog-zephyrus-g14-ga401-569/
"Lenovo IdeaPad 3 14
Processor
Intel Core i3-1005G1
Internal memory
8GB RAM
Video card
Intel UHD Graphics G1
Display
14.0”, Full HD (1920 x 1080), TN
Solid-state drive
256GB SSD
₹52490-30%
₹3699000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-ideapad-3-14-174/
"Lenovo IdeaPad 3 15 Gaming
Processor
Intel Core i7-10750H
Internal memory
8GB RAM
Video card
NVIDIA GeForce GTX 1650 (Laptop, 50W)
Display
15.6”, Full HD (1920 x 1080), IPS
Hard drive
1000GB HDD
Solid-state drive
256GB SSD
₹89530-12%
₹7899000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-ideapad-3-15-gaming-29/
"Lenovo IdeaPad 3 15 Gaming
Processor
AMD Ryzen 5 4600H
Internal memory
8GB RAM
Video card
NVIDIA GeForce GTX 1650 (Laptop, 50W)
Display
15.6”, Full HD (1920 x 1080), IPS
Solid-state drive
512GB SSD
₹82490-22%
₹6470300
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-ideapad-3-15-gaming-120/
"HP Spectre x360 13
Processor
Intel Core i5-1035G4
Internal memory
8GB RAM
Video card
Intel Iris Plus Graphics G4
Display
Solid-state drive
512GB SSD
₹152042-17%
₹12700000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/hp-spectre-x360-13-67/
"Microsoft Surface Laptop 3
Processor
AMD Ryzen 5 3580U
Internal memory
8GB RAM
Video card
AMD Radeon Vega 9
Display
15”, (2496 x 1664), IPS
Solid-state drive
128GB SSD
₹124999-21%
₹9999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/microsoft-surface-laptop-3-81/
"Alienware m15 R3
Processor
Intel Core i7-10750H
Internal memory
16GB RAM
Video card
NVIDIA GeForce RTX 2060 (Laptop)
Display
15.6”, Full HD (1920 x 1080), 144 Hz, IPS
Solid-state drive
1000GB SSD
₹237937-10%
₹21479000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/dell-alienware-m15-r3/
"ASUS VivoBook 14
Processor
Intel Core i5-1135G7
Internal memory
8GB RAM
Video card
Intel Iris Xe Graphics G7 (80EU)
Display
14.0”, Full HD (1920 x 1080), IPS
Solid-state drive
256GB SSD
₹66990-33%
₹4499000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/asus-vivobook-14-73/
"HP Pavilion Gaming 15
Processor
AMD Ryzen 5 5600H
Internal memory
8GB RAM
Video card
NVIDIA GeForce GTX 1650 (Laptop)
Display
15.6”, Full HD (1920 x 1080), 144 Hz, IPS
Solid-state drive
512GB SSD
₹78360-12%
₹6899000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/hp-pavilion-gaming-laptop-15z-ec200-93/
"MSI GF63 Thin
Processor
Intel Core i5-9300H
Internal memory
8GB RAM
Video card
NVIDIA GeForce GTX 1650 Ti Max-Q
Display
15.6”, Full HD (1920 x 1080), IPS
Solid-state drive
512GB SSD
₹72990-18%
₹5999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/msi-gf63-thin-104/
"Dell Vostro 3401
Processor
Intel Core i3-1005G1
Internal memory
8GB RAM
Video card
Intel UHD Graphics G1
Display
14.0”, Full HD (1920 x 1080), IPS
Hard drive
1000GB HDD
₹54517-32%
₹3729000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/dell-vostro-3401/
"Acer Swift 5
Processor
Intel Core i5-8250U
Internal memory
8GB RAM
Video card
Intel UHD Graphics 620
Display
14.0”, Full HD (1920 x 1080), IPS
Solid-state drive
256GB SSD
₹82799-1%
₹8199800
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/acer-swift-5-33/
